suite_dir,run_dir,retention_class,size_bytes,file_count,has_core_artifacts,referenced_by,note
checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_mass_prior,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed45,evidence-bearing-B,73719954,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_mass_prior,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed46,evidence-bearing-B,74396696,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_phnode_full,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_phnode_full/main_phnode_full_seed42,evidence-bearing-B,73669694,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_phnode_full,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_phnode_full/main_phnode_full_seed43,evidence-bearing-B,74225667,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_phnode_full,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_phnode_full/main_phnode_full_seed44,evidence-bearing-B,74461207,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_phnode_full,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_phnode_full/main_phnode_full_seed45,evidence-bearing-B,73858964,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_phnode_full,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_phnode_full/main_phnode_full_seed46,evidence-bearing-B,73746362,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_phnode_qforce,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_phnode_qforce/baseline_phnode_qforce_seed42,evidence-bearing-B,72443180,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_phnode_qforce,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_phnode_qforce/baseline_phnode_qforce_seed43,evidence-bearing-B,72918806,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_phnode_qforce,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_phnode_qforce/baseline_phnode_qforce_seed44,evidence-bearing-B,73636576,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_phnode_qforce,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_phnode_qforce/baseline_phnode_qforce_seed45,evidence-bearing-B,74009278,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_phnode_qforce,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_phnode_qforce/baseline_phnode_qforce_seed46,evidence-bearing-B,73008876,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_lift,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42,evidence-bearing-B,72244076,203,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_lift,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed43,evidence-bearing-B,72014191,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_lift,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed44,evidence-bearing-B,71665294,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_lift,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed45,evidence-bearing-B,72019693,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_lift,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed46,evidence-bearing-B,71708049,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_mass_prior,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed42,evidence-bearing-B,74068805,203,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_mass_prior,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed43,evidence-bearing-B,73730150,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_mass_prior,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed44,evidence-bearing-B,73144030,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_mass_prior,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed45,evidence-bearing-B,73519162,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_mass_prior,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed46,evidence-bearing-B,73963454,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_phnode_full,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_phnode_full/main_phnode_full_seed42,evidence-bearing-B,73982075,203,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_phnode_full,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_phnode_full/main_phnode_full_seed43,evidence-bearing-B,74222026,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_phnode_full,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_phnode_full/main_phnode_full_seed44,evidence-bearing-B,73463468,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_phnode_full,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_phnode_full/main_phnode_full_seed45,evidence-bearing-B,73355137,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_phnode_full,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_phnode_full/main_phnode_full_seed46,evidence-bearing-B,74008393,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_phnode_qforce,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_phnode_qforce/baseline_phnode_qforce_seed42,evidence-bearing-B,73958396,203,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_phnode_qforce,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_phnode_qforce/baseline_phnode_qforce_seed43,evidence-bearing-B,73246604,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_phnode_qforce,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_phnode_qforce/baseline_phnode_qforce_seed44,evidence-bearing-B,73601202,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_phnode_qforce,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_phnode_qforce/baseline_phnode_qforce_seed45,evidence-bearing-B,74193981,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_phnode_qforce,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_phnode_qforce/baseline_phnode_qforce_seed46,evidence-bearing-B,73676267,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_smoke1_clean_phase1a_oc_v4lite_cleanrun_v1,checkpoints/sweep_oc_phase1a_smoke1_clean_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed42,flow-validation-only,29163836,80,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,docs/checkpoints_retention_manifest.csv,single-seed/single-model smoke; superseded by the smoke3 and t2_wpfrag suites
checkpoints/sweep_oc_phase1a_smoke1_clean_phase1a_oc_v4lite_cleanrun_v1,checkpoints/sweep_oc_phase1a_smoke1_clean_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed44,flow-validation-only,28977740,80,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,docs/checkpoints_retention_manifest.csv,single-seed/single-model smoke; superseded by the smoke3 and t2_wpfrag suites
checkpoints/sweep_oc_phase1a_smoke1_clean_phase1a_oc_v4lite_cleanrun_v1,checkpoints/sweep_oc_phase1a_smoke1_clean_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed46,flow-validation-only,29511857,80,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,docs/checkpoints_retention_manifest.csv,single-seed/single-model smoke; superseded by the smoke3 and t2_wpfrag suites
checkpoints/sweep_oc_phase1a_smoke1_clean_t2_wpfrag_ablate_no_lift,checkpoints/sweep_oc_phase1a_smoke1_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42,flow-validation-only,40754122,108,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,docs/checkpoints_retention_manifest.csv,single-seed/single-model smoke; superseded by the smoke3 and t2_wpfrag suites
checkpoints/sweep_oc_phase1a_smoke1_clean_t2_wpfrag_ablate_no_mass_prior,checkpoints/sweep_oc_phase1a_smoke1_clean_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed42,flow-validation-only,42018292,108,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,docs/checkpoints_retention_manifest.csv,single-seed/single-model smoke; superseded by the smoke3 and t2_wpfrag suites
checkpoints/sweep_oc_phase1a_smoke1_clean_t2_wpfrag_blackbox_fullstate,checkpoints/sweep_oc_phase1a_smoke1_clean_t2_wpfrag_blackbox_fullstate/baseline_blackbox_fullstate_seed42,flow-validation-only,38247289,108,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,docs/checkpoints_retention_manifest.csv,single-seed/single-model smoke; superseded by the smoke3 and t2_wpfrag suites
checkpoints/sweep_oc_phase1a_smoke1_clean_t2_wpfrag_phnode_full,checkpoints/sweep_oc_phase1a_smoke1_clean_t2_wpfrag_phnode_full/main_phnode_full_seed42,flow-validation-only,41926711,108,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,docs/checkpoints_retention_manifest.csv,single-seed/single-model smoke; superseded by the smoke3 and t2_wpfrag suites
checkpoints/sweep_oc_phase1a_smoke1_clean_t2_wpfrag_phnode_qforce,checkpoints/sweep_oc_phase1a_smoke1_clean_t2_wpfrag_phnode_qforce/baseline_phnode_qforce_seed42,flow-validation-only,40872245,108,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,docs/checkpoints_retention_manifest.csv,single-seed/single-model smoke; superseded by the smoke3 and t2_wpfrag suites
checkpoints/sweep_oc_phase1a_smoke1_clean_t2_wpfrag_se3_accel_blackbox,checkpoints/sweep_oc_phase1a_smoke1_clean_t2_wpfrag_se3_accel_blackbox/baseline_se3_accel_blackbox_seed42,flow-validation-only,41748704,108,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,docs/checkpoints_retention_manifest.csv,single-seed/single-model smoke; superseded by the smoke3 and t2_wpfrag suites
checkpoints/sweep_oc_phase1a_smoke1_clean_t2_wpfrag_se3_momentum_blackbox,checkpoints/sweep_oc_phase1a_smoke1_clean_t2_wpfrag_se3_momentum_blackbox/baseline_se3_momentum_blackbox_seed42,flow-validation-only,41787655,108,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,docs/checkpoints_retention_manifest.csv,single-seed/single-model smoke; superseded by the smoke3 and t2_wpfrag suites
checkpoints/sweep_oc_phase1a_smoke1_iid_phase1a_oc_v4lite_cleanrun_v1,checkpoints/sweep_oc_phase1a_smoke1_iid_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed42,flow-validation-only,28791771,80,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,docs/checkpoints_retention_manifest.csv,single-seed/single-model smoke; superseded by the smoke3 and t2_wpfrag suites
checkpoints/sweep_oc_phase1a_smoke1_iid_phase1a_oc_v4lite_cleanrun_v1,checkpoints/sweep_oc_phase1a_smoke1_iid_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed44,flow-validation-only,28926785,80,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,docs/checkpoints_retention_manifest.csv,single-seed/single-model smoke; superseded by the smoke3 and t2_wpfrag suites
checkpoints/sweep_oc_phase1a_smoke1_iid_phase1a_oc_v4lite_cleanrun_v1,checkpoints/sweep_oc_phase1a_smoke1_iid_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed46,flow-validation-only,29007438,80,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,docs/checkpoints_retention_manifest.csv,single-seed/single-model smoke; superseded by the smoke3 and t2_wpfrag suites
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_lift,checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42,flow-validation-only,40278989,108,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,docs/checkpoints_retention_manifest.csv,single-seed/single-model smoke; superseded by the smoke3 and t2_wpfrag suites
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_mass_prior,checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed42,flow-validation-only,42251589,108,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,docs/checkpoints_retention_manifest.csv,single-seed/single-model smoke; superseded by the smoke3 and t2_wpfrag suites
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_phnode_full,checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_phnode_full/main_phnode_full_seed42,flow-validation-only,41449105,108,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,docs/checkpoints_retention_manifest.csv,single-seed/single-model smoke; superseded by the smoke3 and t2_wpfrag suites
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_phnode_qforce,checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_phnode_qforce/baseline_phnode_qforce_seed42,flow-validation-only,40953474,108,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,docs/checkpoints_retention_manifest.csv,single-seed/single-model smoke; superseded by the smoke3 and t2_wpfrag suites
checkpoints/sweep_oc_phase1a_smoke1_v4lite_phase1a_oc_v4lite_cleanrun_v1,checkpoints/sweep_oc_phase1a_smoke1_v4lite_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed42,flow-validation-only,29094311,81,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,docs/checkpoints_retention_manifest.csv,single-seed/single-model smoke; superseded by the smoke3 and t2_wpfrag suites
checkpoints/sweep_oc_phase1a_smoke1_v4lite_phase1a_oc_v4lite_cleanrun_v1,checkpoints/sweep_oc_phase1a_smoke1_v4lite_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed44,flow-validation-only,29004468,80,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,docs/checkpoints_retention_manifest.csv,single-seed/single-model smoke; superseded by the smoke3 and t2_wpfrag suites
checkpoints/sweep_oc_phase1a_smoke1_v4lite_phase1a_oc_v4lite_cleanrun_v1,checkpoints/sweep_oc_phase1a_smoke1_v4lite_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed46,flow-validation-only,28797405,80,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,docs/checkpoints_retention_manifest.csv,single-seed/single-model smoke; superseded by the smoke3 and t2_wpfrag suites
checkpoints/sweep_oc_phase1a_smoke1_v4lite_t2_wpfrag_ablate_no_lift,checkpoints/sweep_oc_phase1a_smoke1_v4lite_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42,flow-validation-only,40186525,109,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,docs/checkpoints_retention_manifest.csv,single-seed/single-model smoke; superseded by the smoke3 and t2_wpfrag suites
checkpoints/sweep_oc_phase1a_smoke1_v4lite_t2_wpfrag_ablate_no_mass_prior,checkpoints/sweep_oc_phase1a_smoke1_v4lite_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed42,flow-validation-only,41780278,109,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,docs/checkpoints_retention_manifest.csv,single-seed/single-model smoke; superseded by the smoke3 and t2_wpfrag suites
checkpoints/sweep_oc_phase1a_smoke1_v4lite_t2_wpfrag_phnode_full,checkpoints/sweep_oc_phase1a_smoke1_v4lite_t2_wpfrag_phnode_full/main_phnode_full_seed42,flow-validation-only,41703746,109,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,docs/checkpoints_retention_manifest.csv,single-seed/single-model smoke; superseded by the smoke3 and t2_wpfrag suites
checkpoints/sweep_oc_phase1a_smoke1_v4lite_t2_wpfrag_phnode_qforce,checkpoints/sweep_oc_phase1a_smoke1_v4lite_t2_wpfrag_phnode_qforce/baseline_phnode_qforce_seed42,flow-validation-only,41823393,109,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,docs/checkpoints_retention_manifest.csv,single-seed/single-model smoke; superseded by the smoke3 and t2_wpfrag suites
checkpoints/sweep_oc_phase1a_smoke3_clean_phase1a_oc_v4lite_cleanrun_v1,checkpoints/sweep_oc_phase1a_smoke3_clean_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_lift_seed42,evidence-bearing-B,74154463,206,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,docs/checkpoints_retention_manifest.csv,"holds 27 of the 45 cleanrun-v1 decision runs (seeds 42/44/46); named smoke but is evidence, see inventory B.2/B.6"
